sequence,lag,start,end,e_window,reference_e_window,absolute_gap_window,direct_mass_ratio,path_mass_ratio,path_to_direct_mass_ratio,direct_entropy_fraction,path_entropy_fraction,direct_effective_support,path_effective_support,direct_spread_rms,path_spread_rms,direct_displacement_rms,path_displacement_rms
uot_static,4,8,12,0.6225153805088963,0.7776606108764116,0.15514523036751526,0.57009259820201,0.13660124993043515,0.23961238991920933,0.9442162469934008,0.93768717581608,50.84951546173853,49.38917978447802,0.09459061544835816,0.09195922385620998,0.13392710395913238,0.1508045329432962
uot_static,4,9,13,0.6169710938080814,0.7795927526745101,0.16262165886642876,0.572823956206825,0.1394231942369328,0.2433962349622689,0.9408015463075288,0.9347250711173428,50.13177782218847,48.78448445114138,0.09386447774458917,0.09142583155049526,0.13415853649543769,0.1510056836425689
uot_static,4,10,14,0.6099313095668039,0.7726153407492552,0.16268403118245134,0.5717060308261269,0.14195546669481446,0.24830150294144335,0.9411808801094099,0.9357535043950428,50.21672231710803,48.993591202216244,0.09439206800698655,0.09234445426010231,0.13464524386240587,0.15129173622048808
uot_static,5,0,5,0.7559230400283625,0.9167901868259685,0.16086714679760594,0.5432476095284127,0.0793969136525028,0.14615234795313026,0.9777118106318713,0.976257220569677,58.36026395599508,57.98240716055074,0.10246782077459306,0.10397263937345448,0.13674110239996662,0.15982344521472885
uot_static,5,1,6,0.7723289827294685,0.931007248362402,0.15867826563293352,0.5579538465300993,0.07565442711137645,0.13559262577338502,0.9777143561854916,0.979726735101965,58.36170840008687,58.825118886378576,0.10053184383054882,0.10318012660784691,0.1335574918124592,0.15613610156700583
uot_static,5,2,7,0.7812757225745356,0.9319396341635864,0.1506639115890508,0.5638697960642146,0.07290680807752156,0.12929723951594455,0.966306203399041,0.965908725528995,55.701248469040934,55.53989023435523,0.0968066030084086,0.09768784308330292,0.13168072713361534,0.15224661900490993
uot_static,5,3,8,0.7806032604157912,0.9279961818049959,0.14739292138920468,0.5627224314127277,0.07297077638613045,0.12967454701056721,0.9564027814985913,0.9509599011906547,53.47065870870969,52.19210088726762,0.094554833169498,0.09329899026098507,0.1328667444953272,0.15353883195127063
uot_static,5,4,9,0.7701031021803117,0.9163648694094784,0.14626176722916662,0.551381047898375,0.0748664176279911,0.13577981672266276,0.9568381493295162,0.9509264076634653,53.57125008440259,52.18482673154933,0.09592029234343159,0.0941357027741975,0.13738173330474215,0.15861611349665222
uot_static,5,5,10,0.7589477385365683,0.8937086881665559,0.13476094962998764,0.5462237164068021,0.07783727955068398,0.14250073223242174,0.9549714498785438,0.9473389975278692,53.16869200596479,51.41202720431344,0.09662059943739965,0.09419367896964405,0.13929685034343067,0.16052733598948543
uot_static,5,6,11,0.7505687997298529,0.8769113827659802,0.12634258303612733,0.5565656596199713,0.08196647956427013,0.14727189532361318,0.9498774287195393,0.942606945600109,52.06777309010445,50.41012678046345,0.09603846483987302,0.09352069725852603,0.13818481730222865,0.1575673877158026
uot_static,5,7,12,0.7464805277609668,0.8701808278147557,0.12370030005378885,0.5679523444731076,0.08493331570329112,0.1495430321395789,0.9449004446042825,0.9376731069065363,51.00270808253311,49.386288406145205,0.09490000395834582,0.09191240491695131,0.13559421395344148,0.1533753221395516
uot_static,5,8,13,0.7426844866186934,0.8693263806611449,0.12664189404245152,0.5719323690793826,0.08662191039346617,0.1514548136747324,0.9410515775880823,0.9347053734041463,50.186084619369495,48.78048660614765,0.09401950843778985,0.09141711650894346,0.13432639209079544,0.15136056127952935
uot_static,5,9,14,0.7376226715022569,0.8773160685900361,0.13969339708777917,0.5716874989280407,0.08829558681631312,0.15444729328850873,0.9414627203926536,0.9357172406387911,50.27971189300652,48.98619897993013,0.09457531622959406,0.09233179714375839,0.13499444040341718,0.15184021707727385
uot_static,6,0,6,0.8491908561696432,0.9639318295019215,0.11474097333227828,0.547859472898603,0.04713635581246044,0.08603731092404486,0.9773910622250771,0.9797199023947759,58.28303741146096,58.823446696427325,0.10038919354718236,0.10317731716399257,0.13430812111666987,0.15769725979788077
uot_static,6,1,7,0.8570613233966569,0.963581438513088,0.10652011511643111,0.5641135630447701,0.045640262844572746,0.08090616116058633,0.9652304121702896,0.9659131744173021,55.44968538964874,55.540915353304534,0.09636346540517862,0.09768921873552174,0.1307927550101341,0.15121222915912177
uot_static,6,2,8,0.8592776802015749,0.9621359514098209,0.10285827120824598,0.5675789077401066,0.045038936289319376,0.07935273082759205,0.9547277853732078,0.9509536516461561,53.094053940325516,52.1907385431695,0.09385996632308452,0.09329603481760705,0.1304303718407793,0.14994329547095397
uot_static,6,3,9,0.855560734690482,0.9596222481527654,0.10406151346228343,0.5603249484259155,0.04545219584463316,0.08111756574880177,0.9552907721924834,0.9509179178904904,53.22104548981407,52.18298293786899,0.0952742158842589,0.0941336665573964,0.13471442013334572,0.15494606776202602
uot_static,6,4,10,0.8492184010893191,0.953771684435617,0.10455328334629788,0.5498550521539672,0.046530372989020644,0.08462297983213124,0.9543506401603317,0.9473370904356129,53.02615708439585,51.411619140674226,0.09641131864811171,0.09419292759129308,0.1385733211633727,0.15990538969406812
uot_static,6,5,11,0.8417583000155612,0.9419549829019278,0.10019668288636663,0.5463132483486055,0.04854171797656229,0.08885326893187029,0.9501541649471805,0.9426065451841357,52.12893267389343,50.41004270121689,0.09623490953259328,0.09352032661114831,0.1404780652492601,0.16128350099712183
uot_static,6,6,12,0.8357809173056168,0.9298756077665715,0.09409469046095476,0.5587043921702771,0.05154540549128436,0.09225881559845478,0.9456905575971268,0.9376742099917407,51.1783038651932,49.386514924046274,0.09529283847927744,0.09191323500592818,0.13841401823994706,0.15770844296512956
uot_static,6,7,13,0.8312320506007048,0.9254753767957571,0.09424332619505227,0.5696437562324312,0.053861213945784345,0.09455245204830684,0.9416402370646997,0.9346952078944593,50.31586027620306,48.7784242105635,0.0943090877633289,0.09141169855376469,0.13600454517001087,0.1538100538359614
uot_static,6,8,14,0.8280495966152239,0.9286365926470455,0.10058699603182153,0.5708619587007102,0.05485765663991879,0.09609618543294701,0.9417007789413709,0.9357133458779034,50.33181157994026,48.98540542197199,0.09472640263640497,0.09233038506736387,0.1351204992112636,0.15205712721326173
uot_static,7,0,7,0.9069197959551584,0.9805220424631534,0.07360224650799507,0.5543590797588239,0.02843637844602012,0.05129595506650937,0.9647212985143215,0.9659105997235526,55.331593627335785,55.54032054400483,0.09615139507431189,0.09768838593883489,0.13129768549476983,0.15211144653752445
uot_static,7,1,8,0.909399755048196,0.979575855794463,0.07017610074626701,0.5684211888972572,0.02819463213363025,0.049601655751658584,0.9537673525454524,0.9509543686676828,52.8796082271455,52.19089409028982,0.09345495988076041,0.0932962578980919,0.12922000008388806,0.14795181544702368
uot_static,7,2,9,0.9088703787245863,0.9787755827732446,0.0699052040486583,0.5656841896694311,0.028054143630025074,0.04959329629915779,0.9537432218324001,0.9509172918529711,52.874461199485125,52.18284697080298,0.09458107652479755,0.09413336466288097,0.1320324567253872,0.15083900848531331
uot_static,7,3,10,0.9068604900578197,0.9777739839290981,0.07091349387127843,0.5589687097228396,0.028249164320066522,0.05053800656225221,0.9527749411147192,0.9473359828998711,52.67279424356684,51.41138230593405,0.09577952669332303,0.09419262820792385,0.13590761643918395,0.15609644444637147
uot_static,7,4,11,0.9027478613000057,0.97510281576028,0.07235495446027429,0.5498404463665961,0.029017813760864354,0.05277497127142454,0.9495270309665342,0.9426062341099295,51.9871282779652,50.409977478248074,0.09604173979174278,0.093520199720964,0.1398510817733023,0.1607497631350802
uot_static,7,5,12,0.8976926731111774,0.9672723804454393,0.06957970733426189,0.5483778371431322,0.03052595169755787,0.05566591067317385,0.9458566335357267,0.9376744607847893,51.21399777525778,49.38656643296916,0.09547558967135025,0.09191323170959252,0.1406634362405769,0.1614973724150291
uot_static,7,6,13,0.8925338223610176,0.9604669553797444,0.06793313301872672,0.5603004908930352,0.0326879403375901,0.05834001731015871,0.9422372339379563,0.9346952808749683,50.446195106370624,48.778439013271665,0.09465577894912884,0.09141181816009049,0.1387737932654328,0.1581034667461239
uot_static,7,7,14,0.8891147932155222,0.959925860709303,0.07081106749378074,0.5685930017914853,0.03411057530349426,0.05999119791488976,0.9422568751122293,0.9357112144842878,50.45518441930376,48.984971198562626,0.09499421355248606,0.0923294682320276,0.13675807561248074,0.1544296572717439
uot_static,8,0,8,0.9415625565243166,0.9890492453429824,0.0474866888186658,0.558857529912138,0.017566835326090914,0.03143347702383597,0.9533439612262524,0.9509538604580389,52.78559505770799,52.19078377759246,0.09327675578076208,0.09329611142846707,0.12961156150473002,0.14832587553616816
uot_static,8,1,9,0.9419580035454407,0.9885304683512962,0.04657246480585553,0.5670891671962585,0.017562046184758182,0.03096875623914061,0.9528955515447196,0.9509173877983603,52.68576208536178,52.18286779140269,0.09416562106878522,0.09413340061287348,0.13057618050882583,0.14839804534510098
uot_static,8,2,10,0.9418985802959959,0.9882830340386578,0.04638445374266187,0.564928174498197,0.017436048526719046,0.030864186482125428,0.9511949690184294,0.9473358766439778,52.32244791321423,51.41135958461106,0.09509364178715218,0.09419257663120309,0.13303594310650152,0.15160915808097236
uot_static,8,3,11,0.940618523666381,0.9882132768321713,0.047594753165790316,0.5592549668349738,0.017617080415262908,0.031500981591570554,0.94788631288135,0.9426061007338761,51.62550447532684,50.40994951543776,0.09540526485446588,0.09352016526428414,0.137109597871408,0.1568094693137131
uot_static,8,4,12,0.9379204437836387,0.9862426777295428,0.04832223394590407,0.5522265683311881,0.018248150806069514,0.03304468102868515,0.9450874566604655,0.9376744361710455,51.043913120253215,49.38656137741485,0.09527977964185312,0.09191321827472596,0.13988580720898663,0.16086301623502844
uot_static,8,5,13,0.9338575073084345,0.9818157844237018,0.047958277115267234,0.5502480150970339,0.01935828028929626,0.03518100885085884,0.9421259351486012,0.9346953026395856,50.42187635904546,48.77844342848833,0.09478701556419371,0.09141180982626093,0.14079363279350204,0.16168002383344215
uot_static,8,6,14,0.9302138904895343,0.9789499321613417,0.04873604167180745,0.5593615318871036,0.02070143255451506,0.03700903865282829,0.9427594860880123,0.9357112657623338,50.565811931087616,48.984981644905204,0.09530553615821467,0.09232949833464604,0.13945056123128627,0.15860823813770333
uot_static,9,0,9,0.9628150843133135,0.993838400161536,0.031023315848222488,0.5578267603864503,0.010942141832431144,0.01961566315830862,0.9525041365337056,0.950917315707387,52.598980440906736,52.18285214598843,0.09397207982887881,0.09413337755365334,0.13083411158216326,0.1485053849599594
uot_static,9,1,10,0.9632895284606213,0.9936638837054239,0.030374355244802587,0.5670065476828514,0.010915060187152176,0.019250324765662827,0.9503229741682226,0.9473358916039213,52.130186544877006,51.411362783217506,0.09467755651839288,0.0941925826603957,0.1312854415191955,0.14874490097555684
uot_static,9,2,11,0.9632434621529569,0.9938690388740314,0.030625576721074577,0.5658453269930391,0.010873677606773503,0.019216695955690498,0.9462352372892741,0.9426060802454285,51.265984111272935,50.40994521999474,0.09468786835579247,0.09352015539683482,0.13398607714196112,0.15197177449376525
uot_static,9,3,12,0.962418346240627,0.9935749154338408,0.031156569193213746,0.562351898808726,0.011078682973982235,0.01970062339515715,0.943306919021387,0.9376744152204393,50.65892487974742,49.38655707430336,0.09464077989872258,0.09191321416027143,0.13690013174643906,0.15657235958884272
uot_static,9,4,13,0.9602105077541595,0.9924040992136914,0.032193591459531934,0.5547709027429557,0.011572213307848633,0.020859445314511088,0.9411529667110132,0.9346952983841132,50.21216474715276,48.77844256520586,0.09456104083457967,0.09141180765680296,0.1396904542776106,0.16067678120269926
uot_static,9,5,14,0.9573941187981984,0.9903454920180751,0.032951373219876734,0.5495581235854324,0.012259693713670118,0.022308274934933734,0.9425043310390864,0.9357112625162728,50.51076638881265,48.984980983607684,0.09539984492390387,0.09232949518754655,0.14134543409122313,0.16198222002512966
uot_static,10,0,10,0.9765954846033664,0.9966061746688137,0.020010690065447312,0.5580970288881881,0.006800696265786363,0.012185508816153988,0.949912879907497,0.947335881098071,52.04002869980433,51.411360536920036,0.09448258272386076,0.09419257892963437,0.1313947134683731,0.14859224798624537
uot_static,10,1,11,0.976900076353489,0.9967198366112471,0.019819760257758112,0.5685311393144185,0.0068069806000416976,0.011972924839702033,0.9453270965019984,0.9426060827216386,51.06935752018431,50.40994573912922,0.09423746252099671,0.09352015643350882,0.13193755172637664,0.14872993781060362
uot_static,10,2,12,0.9768588994520999,0.9966885749915169,0.019829675539416947,0.5695799684221212,0.006838024597457232,0.012005381116896138,0.9416630111866137,0.9376744144014679,50.307248764546976,49.38655690609195,0.09393283878805421,0.09191321315236313,0.13357473929883387,0.15130819684021704
uot_static,10,3,13,0.9760621750122817,0.9964438269094291,0.020381651897147468,0.5658854037626088,0.0070256370196654485,0.012415299940503027,0.9393163475031069,0.9346952959511627,49.82257731862239,48.77844207164774,0.09394015978389762,0.09141180742176985,0.13633872981860945,0.15590559093803966
uot_static,10,4,14,0.9745050840204064,0.9959877140641094,0.021482630043702988,0.5543471878015107,0.007328739384174396,0.013220486268252741,0.9414189471926385,0.935711261533273,50.27660649278869,48.98498078334811,0.09515279108506983,0.09232949476130142,0.14012835270653065,0.16076475950400376
uot_static,11,0,11,0.9853198601673646,0.9982539927608819,0.012934132593517278,0.5598990574538424,0.004241131709409287,0.007574814875909882,0.9448928940565631,0.9426060811535776,50.97571826456699,50.40994541038685,0.09402432957616672,0.09352015585020408,0.13190247787628687,0.14834919041458294
uot_static,11,1,12,0.9854979858405347,0.9982367689509687,0.012738783110433971,0.5725486752638325,0.004280640126636964,0.0074764649916698005,0.940875387584324,0.9376744145817321,50.138986807123494,49.38655694311698,0.09349459888503002,0.0919132132613572,0.1314552827251374,0.147787382620178
uot_static,11,2,13,0.9853193610869497,0.9981613512609723,0.012841990174022544,0.5736664531896629,0.004336388983649981,0.007559077159800914,0.937874060869672,0.9346952957185826,49.518913778102764,48.77844202446565,0.09329903192031347,0.0914118072261209,0.13286255666309693,0.15037845230768682
uot_static,11,3,14,0.9847156977416556,0.9981266732990236,0.013410975557368032,0.565717417335112,0.004449370348025815,0.007865005056738702,0.9395115337437211,0.935711261401206,49.871263012450264,48.98498075644278,0.0945307620289097,0.092329494793823,0.13667604765441527,0.15583429561557688
uot_static,12,0,12,0.9907986704128845,0.9990581230984857,0.008259452685601243,0.5639640697021309,0.0026670795267071923,0.004729165686239311,0.9405042678440527,0.9376744144291715,50.059740341875056,49.3865569117822,0.09328556071598289,0.09191321319835034,0.13139630325787624,0.14726503467004812
uot_static,12,1,13,0.9908172427590606,0.9990183577932313,0.008201115034170758,0.5765682789085304,0.0027146027951429,0.0047082069798944975,0.9373965340091688,0.9346952957514572,49.41720224163712,48.778442031134986,0.09292829012968275,0.09141180724434295,0.13086603336981062,0.1469373924871727
uot_static,12,2,14,0.9906456200579475,0.9990353400371157,0.008389719979168153,0.5735145201658447,0.002746256391015634,0.004788468808464503,0.93809519763283,0.9357112613145172,49.57227118788131,48.98498073878267,0.09391049740258894,0.09232949474934894,0.13322388698828277,0.15034790554864189
uot_static,13,0,13,0.9941799359806911,0.9994738297785543,0.005293893797863158,0.5678489574107628,0.0016913502010417205,0.0029785212757170824,0.9371754195443062,0.9346952957283795,49.36966603426922,48.77844202645318,0.09274810351691266,0.09141180723535705,0.1308700577756997,0.14650906902801913
uot_static,13,1,14,0.9941559486549031,0.999485561036894,0.0053296123819909225,0.5762216565994502,0.0017191712512771512,0.0029835241900187746,0.937709405735276,0.9357112613227359,49.4892137284252,48.98498074045719,0.09357036590977617,0.09232949475304356,0.13134217816339808,0.14711645348874142
uot_static,14,0,14,0.9962988019359689,0.9997237396277268,0.00342493769175789,0.5674192120153224,0.0010711403696750956,0.0018877407514466939,0.9375207671331024,0.9357112613185951,49.448335421914344,48.98498073961331,0.09340598429357994,0.09232949475149561,0.13140684524846385,0.14683039549437885
